Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_VERB	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_+	verbs_num_pers_dist_Sing+3	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Ind	aux_form_dist_Fin	aux_form_dist_Ger	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_+	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_compound:prt	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_fixed	dep_dist_mark	dep_dist_nmod	dep_dist_nmod:npmod	dep_dist_nmod:poss	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:npmod	dep_dist_obl:tmod	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4
english_clean_25.conllu	1	19	19.0	6.6875	5.2631578947368425	10.526315789473685	5.2631578947368425	5.2631578947368425	0	5.2631578947368425	31.57894736842105	0	0	0	0	15.789473684210526	5.2631578947368425	15.789473684210526	0.6875	50.0	50.0	0	100.0	33.333333333333336	33.333333333333336	0	33.333333333333336	0	100.0	0	100.0	100.0	100.0	0	0	0	100.0	0	3.0	100.0	2.3333333333333335	0	33.333333333333336	0	66.66666666666667	0	0	0	5.0	6.333333333333333	7.0	2.7333333333333334	7	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	5.2631578947368425	5.2631578947368425	0	5.2631578947368425	0	10.526315789473685	0	5.2631578947368425	10.526315789473685	0	0	0	5.2631578947368425	5.2631578947368425	0	5.2631578947368425	5.2631578947368425	0	0	5.2631578947368425	0	0	5.2631578947368425	5.2631578947368425	0	0	0	15.789473684210526	5.2631578947368425	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0
english_clean_26.conllu	1	12	12.0	5.7272727272727275	25.0	8.333333333333334	0	8.333333333333334	0	16.666666666666668	25.0	0	0	0	0	8.333333333333334	0	8.333333333333334	0.6363636363636364	100.0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	100.0	0	0	0	0	100.0	2.0	100.0	0.0	100.0	0	0	0	0	0	0	2.0	6.0	6.0	2.8	6	1.0	1	100.0	0	0	0	0	0	100.0	0.0	0	0	0	0	33.333333333333336	0	0	0	8.333333333333334	0	0	0	0	0	8.333333333333334	0	16.666666666666668	0	0	8.333333333333334	0	0	8.333333333333334	0	0	0	0	0	0	0	8.333333333333334	8.333333333333334	0	100.0	0.0	0	0	0	0	0	0	0
english_clean_27.conllu	1	31	31.0	4.925925925925926	12.903225806451612	16.129032258064516	3.225806451612903	3.225806451612903	6.451612903225806	6.451612903225806	22.580645161290324	0	0	9.67741935483871	0	12.903225806451612	0	6.451612903225806	0.5185185185185185	100.0	0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	100.0	0	0	0	0	100.0	2.0	100.0	3.0	50.0	0	0	0	0	0	50.0	5.0	15.5	15.0	3.076923076923077	15	1.0	1	100.0	0	0	0	0	0	100.0	0.0	0	0	0	3.225806451612903	16.129032258064516	3.225806451612903	0	3.225806451612903	12.903225806451612	6.451612903225806	0	0	0	9.67741935483871	0	0	6.451612903225806	3.225806451612903	0	3.225806451612903	0	6.451612903225806	0	3.225806451612903	0	0	6.451612903225806	0	0	0	12.903225806451612	3.225806451612903	0	100.0	0.0	0	0	0	0	0	0	0
english_clean_28.conllu	1	23	23.0	5.2631578947368425	13.043478260869565	4.3478260869565215	0	8.695652173913043	4.3478260869565215	4.3478260869565215	13.043478260869565	0	8.695652173913043	4.3478260869565215	8.695652173913043	17.391304347826086	0	13.043478260869565	0.5789473684210527	100.0	0	0	0	0	0	33.333333333333336	66.66666666666667	0	0	0	100.0	100.0	50.0	0	50.0	0	0	100.0	3.0	0.0	2.3333333333333335	0	0	66.66666666666667	33.333333333333336	0	0	0	5.0	7.666666666666667	13.0	2.6666666666666665	13	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	8.695652173913043	0	8.695652173913043	0	4.3478260869565215	4.3478260869565215	4.3478260869565215	4.3478260869565215	0	0	0	8.695652173913043	0	0	4.3478260869565215	0	8.695652173913043	4.3478260869565215	0	0	0	4.3478260869565215	0	4.3478260869565215	0	0	0	4.3478260869565215	17.391304347826086	4.3478260869565215	4.3478260869565215	0.0	100.0	100.0	0.0	1.0	100.0	0	0	0
english_clean_29.conllu	1	16	16.0	4.0	0	12.5	6.25	6.25	0	18.75	25.0	12.5	6.25	0	0	6.25	0	6.25	0.4	0	0	0	0	0	0	100.0	0	0	0	100.0	0	100.0	100.0	0	0	0	0	100.0	1.0	0.0	2.0	0	0	100.0	0	0	0	0	5.0	16.0	4.0	1.8571428571428572	4	1.0	2	100.0	0	0	0	0.0	100.0	100.0	0.0	6.25	0	0	6.25	0	0	0	0	12.5	0	0	0	0	0	6.25	0	18.75	0	6.25	12.5	0	0	6.25	0	6.25	6.25	0	0	0	0	6.25	6.25	0	0.0	100.0	100.0	0.0	1.0	100.0	0	0	0
english_clean_30.conllu	1	17	17.0	5.4375	17.647058823529413	5.882352941176471	0	0	0	17.647058823529413	23.529411764705884	0	0	5.882352941176471	0	5.882352941176471	5.882352941176471	17.647058823529413	0.625	100.0	0	0	100.0	66.66666666666667	33.333333333333336	0	0	100.0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	2.3333333333333335	0	0	66.66666666666667	33.333333333333336	0	0	0	5.0	5.666666666666667	6.0	2.066666666666667	6	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	5.882352941176471	5.882352941176471	0	17.647058823529413	0	0	0	5.882352941176471	0	0	0	0	0	0	0	17.647058823529413	0	5.882352941176471	0	0	0	11.764705882352942	0	0	11.764705882352942	5.882352941176471	0	0	0	5.882352941176471	5.882352941176471	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0
english_clean_31.conllu	1	24	24.0	5.260869565217392	4.166666666666667	16.666666666666668	8.333333333333334	8.333333333333334	4.166666666666667	8.333333333333334	20.833333333333332	0	4.166666666666667	4.166666666666667	0	4.166666666666667	0	16.666666666666668	0.5217391304347826	100.0	0	0	0	0	0	50.0	50.0	0	0	50.0	50.0	100.0	50.0	0	0	50.0	0	100.0	4.0	100.0	2.75	0	25.0	25.0	0	50.0	0	0	5.0	6.0	8.0	2.5	8	0	0	0	0	0	0	0.0	100.0	100.0	0.0	4.166666666666667	0	0	8.333333333333334	8.333333333333334	0	4.166666666666667	4.166666666666667	12.5	4.166666666666667	0	0	0	4.166666666666667	0	0	8.333333333333334	4.166666666666667	4.166666666666667	0	0	4.166666666666667	0	4.166666666666667	0	4.166666666666667	12.5	0	0	0	4.166666666666667	4.166666666666667	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
english_clean_32.conllu	1	28	28.0	5.269230769230769	17.857142857142858	17.857142857142858	3.5714285714285716	3.5714285714285716	7.142857142857143	14.285714285714286	14.285714285714286	0	0	3.5714285714285716	3.5714285714285716	7.142857142857143	0	7.142857142857143	0.5	100.0	0	0	100.0	50.0	0	0	50.0	100.0	0	100.0	0	100.0	100.0	0	0	0	100.0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	14.0	18.0	2.56	18	1.5	2	50.0	50.0	0	0	0	0	100.0	0.0	0	0	0	3.5714285714285716	7.142857142857143	0	3.5714285714285716	0	17.857142857142858	7.142857142857143	0	0	0	7.142857142857143	0	0	14.285714285714286	0	0	10.714285714285714	0	0	7.142857142857143	0	0	0	7.142857142857143	0	0	0	7.142857142857143	3.5714285714285716	3.5714285714285716	100.0	0.0	0	0	0	0	0	0	0
english_clean_33.conllu	1	34	34.0	5.766666666666667	8.823529411764707	8.823529411764707	2.9411764705882355	11.764705882352942	5.882352941176471	2.9411764705882355	29.41176470588235	0	0	5.882352941176471	0	11.764705882352942	2.9411764705882355	8.823529411764707	0.5666666666666667	100.0	0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	75.0	0	25.0	0	33.333333333333336	66.66666666666667	4.0	100.0	3.3333333333333335	0	33.333333333333336	0	33.333333333333336	0	0	33.333333333333336	5.0	8.5	21.0	3.0344827586206895	21	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	2.9411764705882355	0	2.9411764705882355	2.9411764705882355	8.823529411764707	2.9411764705882355	5.882352941176471	2.9411764705882355	8.823529411764707	5.882352941176471	0	2.9411764705882355	0	5.882352941176471	2.9411764705882355	0	2.9411764705882355	0	2.9411764705882355	2.9411764705882355	0	2.9411764705882355	5.882352941176471	2.9411764705882355	0	2.9411764705882355	5.882352941176471	0	0	0	11.764705882352942	2.9411764705882355	0	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0	0	0
english_clean_34.conllu	1	19	19.0	6.375	5.2631578947368425	10.526315789473685	10.526315789473685	15.789473684210526	0	0	21.05263157894737	0	0	5.2631578947368425	0	15.789473684210526	5.2631578947368425	10.526315789473685	0.5625	100.0	0	0	0	0	0	0	100.0	0	0	33.333333333333336	66.66666666666667	100.0	66.66666666666667	0	0	33.333333333333336	100.0	0	2.0	100.0	4.5	0	0	0	0	50.0	50.0	0	3.0	9.5	7.0	2.933333333333333	7	1.0	1	100.0	0	0	0	0	0	100.0	0.0	0	0	5.2631578947368425	10.526315789473685	5.2631578947368425	0	5.2631578947368425	10.526315789473685	10.526315789473685	0	0	0	0	0	0	0	0	0	5.2631578947368425	5.2631578947368425	0	5.2631578947368425	0	10.526315789473685	0	0	5.2631578947368425	0	0	0	15.789473684210526	5.2631578947368425	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
english_clean_35.conllu	1	35	35.0	5.03125	0	11.428571428571429	0	5.714285714285714	5.714285714285714	14.285714285714286	22.857142857142858	0	2.857142857142857	0	20.0	8.571428571428571	2.857142857142857	5.714285714285714	0.53125	100.0	0	0	0	0	50.0	0	50.0	0	0	0	100.0	100.0	100.0	0	0	0	0	100.0	3.0	100.0	3.5	0	0	50.0	0	0	50.0	0	5.0	11.666666666666666	15.0	2.806451612903226	15	1.5	2	50.0	50.0	0	0	0.0	100.0	100.0	0.0	2.857142857142857	0	0	0	0	2.857142857142857	0	2.857142857142857	14.285714285714286	5.714285714285714	0	11.428571428571429	0	5.714285714285714	2.857142857142857	0	14.285714285714286	0	2.857142857142857	8.571428571428571	0	2.857142857142857	0	2.857142857142857	0	2.857142857142857	2.857142857142857	0	2.857142857142857	0	8.571428571428571	2.857142857142857	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
english_clean_36.conllu	1	29	29.0	5.72	10.344827586206897	6.896551724137931	3.4482758620689653	6.896551724137931	3.4482758620689653	3.4482758620689653	24.137931034482758	6.896551724137931	0	3.4482758620689653	0	13.793103448275861	6.896551724137931	10.344827586206897	0.56	100.0	0	0	100.0	33.333333333333336	66.66666666666667	0	0	100.0	0	50.0	50.0	100.0	50.0	0	0	50.0	0	100.0	4.0	100.0	2.6666666666666665	0	0	33.333333333333336	66.66666666666667	0	0	0	6.0	7.25	17.0	3.2916666666666665	17	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	6.896551724137931	3.4482758620689653	10.344827586206897	0	3.4482758620689653	0	6.896551724137931	3.4482758620689653	0	3.4482758620689653	0	6.896551724137931	3.4482758620689653	0	3.4482758620689653	0	6.896551724137931	3.4482758620689653	0	0	3.4482758620689653	0	3.4482758620689653	6.896551724137931	3.4482758620689653	0	0	3.4482758620689653	13.793103448275861	3.4482758620689653	0	25.0	75.0	100.0	0.0	3.0	0	0	100.0	0
english_clean_37.conllu	1	21	21.0	5.421052631578948	9.523809523809524	19.047619047619047	4.761904761904762	4.761904761904762	0	4.761904761904762	23.80952380952381	9.523809523809524	4.761904761904762	0	0	9.523809523809524	0	9.523809523809524	0.5263157894736842	100.0	0	0	0	0	0	50.0	50.0	0	0	0	100.0	100.0	100.0	0	0	0	0	100.0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	6.0	10.5	6.0	2.5	6	1.5	2	50.0	50.0	0	0	0.0	100.0	100.0	0.0	0	0	0	4.761904761904762	9.523809523809524	0	4.761904761904762	0	19.047619047619047	0	0	4.761904761904762	0	0	0	0	4.761904761904762	0	4.761904761904762	14.285714285714286	0	0	4.761904761904762	0	4.761904761904762	4.761904761904762	0	0	0	0	9.523809523809524	4.761904761904762	4.761904761904762	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
english_clean_38.conllu	1	27	27.0	7.090909090909091	18.51851851851852	0	3.7037037037037037	0	3.7037037037037037	7.407407407407407	33.333333333333336	0	3.7037037037037037	0	0	18.51851851851852	3.7037037037037037	7.407407407407407	0.7727272727272727	0	100.0	0	100.0	50.0	0	50.0	0	0	100.0	0	0	0	0	0	0	0	0	0	2.0	100.0	2.5	0	0	50.0	50.0	0	0	0	5.0	13.5	14.0	3.9523809523809526	14	0	0	0	0	0	0	0.0	100.0	100.0	0.0	3.7037037037037037	0	3.7037037037037037	3.7037037037037037	14.814814814814815	0	0	0	0	3.7037037037037037	0	0	0	14.814814814814815	0	0	7.407407407407407	0	7.407407407407407	0	0	0	7.407407407407407	0	0	7.407407407407407	0	0	3.7037037037037037	0	18.51851851851852	3.7037037037037037	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
english_clean_39.conllu	1	13	13.0	4.7	7.6923076923076925	15.384615384615385	0	7.6923076923076925	0	7.6923076923076925	23.076923076923077	7.6923076923076925	0	0	7.6923076923076925	23.076923076923077	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	3.0	13.0	9.0	2.888888888888889	9	1.0	1	100.0	0	0	0	0	0	100.0	0.0	0	0	0	0	7.6923076923076925	0	0	0	15.384615384615385	0	0	7.6923076923076925	0	0	7.6923076923076925	0	7.6923076923076925	0	0	7.6923076923076925	0	0	7.6923076923076925	0	0	0	7.6923076923076925	0	0	0	23.076923076923077	7.6923076923076925	0	100.0	0.0	0	0	0	0	0	0	0
english_clean_40.conllu	1	20	20.0	4.684210526315789	5.0	5.0	0	5.0	0	10.0	30.0	0	10.0	10.0	0	5.0	0	20.0	0.5789473684210527	0	100.0	0	100.0	25.0	0	75.0	0	0	100.0	0	0	0	100.0	0	0	0	100.0	0	4.0	100.0	2.5	0	0	50.0	50.0	0	0	0	6.0	5.0	6.0	2.0	6	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	5.0	0	0	5.0	0	5.0	0	5.0	0	5.0	5.0	0	0	0	0	10.0	0	10.0	0	0	5.0	10.0	0	0	15.0	5.0	0	0	0	5.0	5.0	5.0	25.0	75.0	100.0	0.0	1.5	50.0	50.0	0	0
english_clean_41.conllu	1	25	25.0	5.9523809523809526	20.0	4.0	4.0	0	4.0	8.0	20.0	0	4.0	4.0	0	16.0	4.0	12.0	0.6666666666666666	0	100.0	0	100.0	66.66666666666667	0	33.333333333333336	0	50.0	50.0	0	0	0	0	0	0	0	0	0	3.0	100.0	3.0	0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	5.0	8.333333333333334	16.0	2.8	16	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	4.0	4.0	20.0	0	0	0	4.0	4.0	0	0	0	4.0	0	0	8.0	0	8.0	4.0	0	0	8.0	0	0	8.0	0	0	0	0	16.0	4.0	4.0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0	0
english_clean_42.conllu	1	23	23.0	4.8	8.695652173913043	17.391304347826086	0	4.3478260869565215	0	13.043478260869565	17.391304347826086	4.3478260869565215	4.3478260869565215	0	4.3478260869565215	13.043478260869565	0	13.043478260869565	0.5	100.0	0	0	0	0	0	66.66666666666667	33.333333333333336	0	0	0	100.0	100.0	100.0	0	0	0	0	100.0	3.0	100.0	2.6666666666666665	0	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	4.0	7.666666666666667	9.0	2.8947368421052633	9	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	4.3478260869565215	8.695652173913043	0	4.3478260869565215	0	17.391304347826086	0	0	0	0	0	0	0	13.043478260869565	0	4.3478260869565215	4.3478260869565215	0	0	4.3478260869565215	0	0	4.3478260869565215	13.043478260869565	0	0	0	13.043478260869565	4.3478260869565215	4.3478260869565215	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
english_clean_43.conllu	1	20	20.0	3.8947368421052633	5.0	10.0	5.0	5.0	5.0	15.0	25.0	5.0	5.0	0	0	5.0	0	15.0	0.5263157894736842	100.0	0	0	0	0	0	66.66666666666667	33.333333333333336	0	0	0	100.0	100.0	100.0	0	0	0	0	100.0	4.0	100.0	1.6666666666666667	0	66.66666666666667	0	33.333333333333336	0	0	0	3.0	5.0	8.0	2.4444444444444446	8	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	5.0	0	0	5.0	5.0	0	0	0	10.0	5.0	0	0	0	5.0	5.0	0	15.0	0	5.0	5.0	0	0	5.0	0	5.0	5.0	5.0	0	0	0	5.0	5.0	5.0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0
english_clean_44.conllu	1	25	25.0	4.391304347826087	4.0	16.0	4.0	8.0	4.0	16.0	24.0	0	0	8.0	0	8.0	0	8.0	0.43478260869565216	50.0	50.0	0	100.0	50.0	0	0	50.0	0	100.0	0	0	0	50.0	0	50.0	0	100.0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	12.5	10.0	2.6818181818181817	10	1.0	1	100.0	0	0	0	0	0	100.0	0.0	0	4.0	0	4.0	4.0	0	4.0	4.0	16.0	4.0	0	4.0	0	4.0	0	0	16.0	0	0	4.0	0	0	4.0	4.0	0	0	12.0	0	0	0	8.0	4.0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0
english_clean_45.conllu	1	20	20.0	4.2631578947368425	5.0	10.0	5.0	5.0	0	20.0	25.0	0	10.0	0	0	5.0	0	15.0	0.5263157894736842	100.0	0	0	0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	100.0	100.0	100.0	0	0	0	0	100.0	3.0	100.0	2.6666666666666665	0	33.333333333333336	33.333333333333336	0	0	33.333333333333336	0	4.0	6.666666666666667	7.0	2.388888888888889	7	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	5.0	5.0	5.0	0	0	5.0	15.0	0	0	0	0	0	0	0	20.0	0	5.0	5.0	0	5.0	0	5.0	0	5.0	5.0	0	0	0	5.0	5.0	5.0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0
english_clean_46.conllu	1	19	19.0	5.733333333333333	21.05263157894737	10.526315789473685	5.2631578947368425	5.2631578947368425	0	10.526315789473685	21.05263157894737	0	0	0	0	21.05263157894737	0	5.2631578947368425	0.6666666666666666	100.0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	100.0	0	0	0	0	100.0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	3.0	19.0	7.0	2.7857142857142856	7	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	5.2631578947368425	21.05263157894737	0	0	5.2631578947368425	10.526315789473685	0	0	5.2631578947368425	0	0	0	0	10.526315789473685	0	0	0	0	0	0	5.2631578947368425	0	0	10.526315789473685	0	0	0	21.05263157894737	5.2631578947368425	0	100.0	0.0	0	0	0	0	0	0	0
english_clean_47.conllu	1	23	23.0	5.190476190476191	21.73913043478261	8.695652173913043	0	0	4.3478260869565215	21.73913043478261	26.08695652173913	0	0	0	0	8.695652173913043	0	8.695652173913043	0.6190476190476191	100.0	0	0	100.0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	2.0	0	50.0	0	50.0	0	0	0	4.0	11.5	12.0	3.15	12	1.0	1	100.0	0	0	0	0.0	100.0	100.0	0.0	0	0	4.3478260869565215	0	21.73913043478261	0	0	0	8.695652173913043	4.3478260869565215	0	4.3478260869565215	0	4.3478260869565215	0	0	21.73913043478261	0	0	4.3478260869565215	0	0	4.3478260869565215	0	0	4.3478260869565215	4.3478260869565215	0	0	0	8.695652173913043	4.3478260869565215	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0
english_clean_48.conllu	1	11	11.0	5.9	9.090909090909092	18.181818181818183	9.090909090909092	9.090909090909092	0	9.090909090909092	36.36363636363637	0	0	0	0	9.090909090909092	0	0	0.6	0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	0	1.0	100.0	0	0	0	0	0	0	0	0	3.0	11.0	3.0	2.0	3	2.0	1	0	100.0	0	0	0	0	100.0	0.0	0	0	0	9.090909090909092	9.090909090909092	0	0	0	18.181818181818183	0	0	0	0	0	9.090909090909092	0	9.090909090909092	0	0	18.181818181818183	0	0	9.090909090909092	0	0	0	0	0	0	0	9.090909090909092	9.090909090909092	0	100.0	0.0	0	0	0	0	0	0	0
english_clean_49.conllu	1	15	15.0	5.6923076923076925	20.0	13.333333333333334	6.666666666666667	6.666666666666667	0	6.666666666666667	26.666666666666668	0	0	6.666666666666667	0	13.333333333333334	0	0	0.6153846153846154	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	0	1.0	100.0	0	0	0	0	0	0	0	0	3.0	15.0	10.0	2.9166666666666665	10	1.0	1	100.0	0	0	0	0	0	100.0	0.0	0	0	0	6.666666666666667	13.333333333333334	0	0	0	13.333333333333334	0	0	0	0	0	6.666666666666667	0	6.666666666666667	0	0	6.666666666666667	0	6.666666666666667	6.666666666666667	0	0	0	6.666666666666667	0	6.666666666666667	0	13.333333333333334	6.666666666666667	0	100.0	0.0	0	0	0	0	0	0	0
