Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Ind	verbs_form_dist_Fin	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_+	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+3	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Ind	aux_form_dist_Fin	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_+	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_cc:preconj	dep_dist_ccomp	dep_dist_compound	dep_dist_compound:nn	dep_dist_compound:prt	dep_dist_conj	dep_dist_cop	dep_dist_csubj:cop	dep_dist_det	dep_dist_fixed	dep_dist_mark	dep_dist_nmod	dep_dist_nmod:gobj	dep_dist_nmod:gsubj	dep_dist_nmod:poss	dep_dist_nsubj	dep_dist_nsubj:cop	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	dep_dist_xcomp:ds	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_4
finnish_clean_25.conllu	1	28	28.0	8.48	10.714285714285714	7.142857142857143	3.5714285714285716	10.714285714285714	7.142857142857143	39.285714285714285	0	0	0	10.714285714285714	0	10.714285714285714	0	0.72	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	0	0	0	100.0	3.0	100.0	4.0	0	0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	5.0	9.333333333333334	10.0	2.1666666666666665	10	1.0	2	100.0	100.0	0.0	100.0	0.0	0	0	0	3.5714285714285716	10.714285714285714	0	7.142857142857143	3.5714285714285716	7.142857142857143	7.142857142857143	0	0	0	0	0	7.142857142857143	0	0	0	0	0	7.142857142857143	0	0	3.5714285714285716	7.142857142857143	0	0	3.5714285714285716	14.285714285714286	3.5714285714285716	10.714285714285714	3.5714285714285716	0	0	100.0	0.0	0	0	0	0	0	0
finnish_clean_26.conllu	1	13	13.0	9.416666666666666	7.6923076923076925	0	7.6923076923076925	7.6923076923076925	7.6923076923076925	53.84615384615385	0	0	0	7.6923076923076925	0	7.6923076923076925	0	0.8333333333333334	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	0	0	1.0	100.0	6.0	0	0	0	0	0	0	100.0	3.0	13.0	5.0	2.4545454545454546	5	0	0	0	50.0	50.0	100.0	0.0	0	0	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	0	0	7.6923076923076925	0	0	0	0	0	7.6923076923076925	0	0	0	0	0	0	7.6923076923076925	0	0	7.6923076923076925	0	0	7.6923076923076925	23.076923076923077	0	7.6923076923076925	7.6923076923076925	0	0	100.0	0.0	0	0	0	0	0	0
finnish_clean_27.conllu	1	22	22.0	9.7	18.181818181818183	0	0	0	4.545454545454546	50.0	0	0	0	9.090909090909092	0	18.181818181818183	0	0.95	0	100.0	100.0	25.0	0	75.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0	100.0	1.25	0	75.0	25.0	0	0	0	0	6.0	5.5	16.0	3.0526315789473686	16	0	0	0	66.66666666666667	33.333333333333336	100.0	0.0	13.636363636363637	0	0	0	18.181818181818183	0	0	0	0	4.545454545454546	0	0	0	0	0	4.545454545454546	0	0	0	0	0	4.545454545454546	4.545454545454546	0	13.636363636363637	9.090909090909092	0	0	9.090909090909092	4.545454545454546	0	9.090909090909092	4.545454545454546	0	0	25.0	75.0	100.0	0.0	1.0	100.0	0	0
finnish_clean_28.conllu	1	16	16.0	9.0	12.5	0	12.5	12.5	0	25.0	0	0	6.25	18.75	0	12.5	0	0.8461538461538461	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	100.0	50.0	0	50.0	0	100.0	0	0	3.0	100.0	2.0	0	50.0	0	50.0	0	0	0	5.0	5.333333333333333	6.0	1.9166666666666667	6	0	0	0	100.0	0.0	100.0	0.0	6.25	0	0	6.25	6.25	0	6.25	0	0	0	0	6.25	0	0	0	0	6.25	0	0	0	0	0	6.25	0	6.25	6.25	6.25	0	6.25	0	6.25	18.75	6.25	0	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0
finnish_clean_29.conllu	1	25	25.0	7.045454545454546	12.0	0	0	4.0	8.0	40.0	0	16.0	0	12.0	0	8.0	0	0.6818181818181818	50.0	50.0	100.0	100.0	0	0	0	50.0	0	0	50.0	100.0	0	100.0	100.0	0	0	0	0	0	100.0	3.0	100.0	2.5	0	0	50.0	50.0	0	0	0	5.0	8.333333333333334	11.0	2.761904761904762	11	0	0	0	33.333333333333336	66.66666666666667	100.0	0.0	0	8.0	0	0	12.0	0	0	0	0	8.0	0	0	0	4.0	0	8.0	4.0	0	4.0	0	0	0	4.0	0	8.0	4.0	4.0	0	8.0	8.0	0	12.0	4.0	0	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0
finnish_clean_30.conllu	1	19	19.0	7.647058823529412	5.2631578947368425	0	15.789473684210526	0	15.789473684210526	26.31578947368421	5.2631578947368425	0	15.789473684210526	10.526315789473685	0	5.2631578947368425	0	0.7647058823529411	100.0	0	100.0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	4.0	0	0	0	0	100.0	0	0	4.0	19.0	13.0	2.75	13	0	0	0	100.0	0.0	0	0	0	0	0	10.526315789473685	5.2631578947368425	0	0	0	0	15.789473684210526	0	0	0	0	0	15.789473684210526	0	0	0	5.2631578947368425	0	0	0	0	10.526315789473685	0	0	5.2631578947368425	5.2631578947368425	10.526315789473685	0	10.526315789473685	5.2631578947368425	0	0	0	0	0	0	0	0	0	0
finnish_clean_31.conllu	1	19	19.0	7.294117647058823	10.526315789473685	0	5.2631578947368425	5.2631578947368425	5.2631578947368425	47.36842105263158	0	0	0	10.526315789473685	5.2631578947368425	10.526315789473685	0	0.8235294117647058	100.0	0	100.0	100.0	0	0	0	0	0	0	100.0	100.0	0	100.0	100.0	0	0	0	0	0	100.0	3.0	100.0	4.0	0	0	0	0	100.0	0	0	5.0	6.333333333333333	6.0	1.875	6	0	0	0	0.0	100.0	75.0	25.0	0	0	0	5.2631578947368425	10.526315789473685	0	0	0	0	5.2631578947368425	0	0	0	0	0	5.2631578947368425	5.2631578947368425	0	0	0	5.2631578947368425	0	0	0	5.2631578947368425	10.526315789473685	10.526315789473685	0	5.2631578947368425	10.526315789473685	5.2631578947368425	10.526315789473685	5.2631578947368425	0	0	100.0	0.0	0	0	0	0	0	0
finnish_clean_32.conllu	1	22	22.0	8.15	4.545454545454546	0	4.545454545454546	9.090909090909092	4.545454545454546	50.0	0	0	0	9.090909090909092	0	18.181818181818183	0	0.85	0	100.0	100.0	25.0	0	75.0	100.0	0	0	0	0	0	100.0	100.0	50.0	0	50.0	0	0	0	100.0	5.0	100.0	3.25	25.0	0	0	25.0	25.0	0	25.0	4.0	4.4	17.0	3.3684210526315788	17	0	0	0	0.0	100.0	100.0	0.0	9.090909090909092	0	0	4.545454545454546	4.545454545454546	0	0	4.545454545454546	0	4.545454545454546	0	0	0	0	0	4.545454545454546	4.545454545454546	0	0	0	0	0	0	0	9.090909090909092	4.545454545454546	0	0	9.090909090909092	27.272727272727273	0	9.090909090909092	4.545454545454546	0	0	25.0	75.0	100.0	0.0	1.5	50.0	50.0	0
finnish_clean_33.conllu	1	21	21.0	7.105263157894737	0	9.523809523809524	14.285714285714286	0	4.761904761904762	33.333333333333336	0	0	14.285714285714286	9.523809523809524	0	14.285714285714286	0	0.8421052631578947	100.0	0	100.0	100.0	0	0	0	0	0	33.333333333333336	66.66666666666667	0	0	0	0	0	0	0	0	0	0	3.0	100.0	4.333333333333333	0	0	0	33.333333333333336	33.333333333333336	0	33.333333333333336	3.0	7.0	11.0	2.5	11	0	0	0	100.0	0.0	100.0	0.0	0	0	0	14.285714285714286	0	0	0	0	9.523809523809524	4.761904761904762	0	0	0	0	0	9.523809523809524	0	0	0	0	0	0	0	0	14.285714285714286	4.761904761904762	0	0	4.761904761904762	23.80952380952381	0	9.523809523809524	4.761904761904762	0	0	100.0	0.0	0	0	0	0	0	0
finnish_clean_34.conllu	1	16	16.0	7.4	0	6.25	0	12.5	12.5	56.25	0	0	0	6.25	0	6.25	0	0.6666666666666666	0	0	0	0	100.0	0	0	0	0	0	0	0	100.0	100.0	50.0	0	50.0	0	100.0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	16.0	10.0	2.357142857142857	10	1.0	1	100.0	100.0	0.0	100.0	0.0	0	0	0	0	0	0	12.5	0	6.25	12.5	0	0	0	0	0	12.5	0	0	0	0	0	12.5	6.25	0	12.5	6.25	0	0	0	6.25	0	6.25	6.25	0	0	100.0	0.0	0	0	0	0	0	0
finnish_clean_35.conllu	1	18	18.0	8.6875	0	0	5.555555555555555	5.555555555555555	5.555555555555555	44.44444444444444	0	0	0	11.11111111111111	5.555555555555555	22.22222222222222	0	0.8125	0	100.0	100.0	50.0	25.0	25.0	0	100.0	0	0	0	0	100.0	100.0	100.0	0	0	0	0	0	100.0	4.0	100.0	3.25	0	0	50.0	0	25.0	25.0	0	4.0	4.5	6.0	1.9333333333333333	6	0	0	0	0.0	100.0	100.0	0.0	0	0	5.555555555555555	5.555555555555555	0	0	5.555555555555555	0	0	5.555555555555555	0	0	0	0	0	5.555555555555555	0	0	0	0	5.555555555555555	0	0	0	5.555555555555555	11.11111111111111	0	0	5.555555555555555	22.22222222222222	0	11.11111111111111	5.555555555555555	5.555555555555555	0	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0	0
finnish_clean_36.conllu	1	7	7.0	6.285714285714286	14.285714285714286	14.285714285714286	0	14.285714285714286	0	42.857142857142854	14.285714285714286	0	0	0	0	0	0	0.5714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	2.0	7.0	3.0	1.6666666666666667	3	0	0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	14.285714285714286	0	14.285714285714286	14.285714285714286	0	14.285714285714286	0	0	14.285714285714286	0	0	100.0	0.0	0	0	0	0	0	0
finnish_clean_37.conllu	1	13	13.0	11.909090909090908	15.384615384615385	0	7.6923076923076925	0	0	46.15384615384615	0	0	0	15.384615384615385	0	15.384615384615385	0	1.0	0	100.0	100.0	50.0	0	50.0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0.0	2.0	0	50.0	0	50.0	0	0	0	3.0	6.5	5.0	1.8	5	0	0	0	50.0	50.0	0	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	15.384615384615385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.384615384615385	0	0	0	15.384615384615385	7.6923076923076925	0	15.384615384615385	7.6923076923076925	0	0	0.0	100.0	50.0	50.0	1.0	100.0	0	0
finnish_clean_38.conllu	1	14	14.0	10.153846153846153	0	0	7.142857142857143	7.142857142857143	7.142857142857143	42.857142857142854	0	0	0	7.142857142857143	0	28.571428571428573	0	0.8461538461538461	0	0	0	0	75.0	25.0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	0	0	0	100.0	5.0	100.0	2.0	0	25.0	50.0	25.0	0	0	0	5.0	2.8	5.0	1.9166666666666667	5	0	0	0	33.333333333333336	66.66666666666667	0.0	100.0	7.142857142857143	0	7.142857142857143	7.142857142857143	0	0	0	0	0	7.142857142857143	0	0	0	0	0	7.142857142857143	7.142857142857143	7.142857142857143	0	0	0	0	7.142857142857143	0	0	0	0	0	14.285714285714286	14.285714285714286	0	7.142857142857143	7.142857142857143	0	0	25.0	75.0	100.0	0.0	1.5	50.0	50.0	0
finnish_clean_39.conllu	1	23	23.0	6.666666666666667	4.3478260869565215	0	17.391304347826086	8.695652173913043	17.391304347826086	17.391304347826086	0	4.3478260869565215	0	21.73913043478261	4.3478260869565215	4.3478260869565215	0	0.5555555555555556	0	0	0	0	100.0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	0	0	0	100.0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	3.0	11.5	21.0	4.588235294117647	21	0	0	0	0	0	50.0	50.0	0	0	0	8.695652173913043	0	0	4.3478260869565215	0	0	8.695652173913043	8.695652173913043	0	0	0	0	13.043478260869565	4.3478260869565215	4.3478260869565215	0	0	4.3478260869565215	4.3478260869565215	0	0	4.3478260869565215	4.3478260869565215	0	0	0	0	0	21.73913043478261	4.3478260869565215	4.3478260869565215	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
finnish_clean_40.conllu	1	13	13.0	9.4	0	0	0	0	7.6923076923076925	53.84615384615385	0	0	0	23.076923076923077	0	15.384615384615385	0	0.9	0	100.0	100.0	50.0	0	50.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	1.5	0	50.0	50.0	0	0	0	0	4.0	6.5	7.0	3.0	7	0	0	0	100.0	0.0	100.0	0.0	7.6923076923076925	0	0	0	0	0	0	0	0	7.6923076923076925	0	0	0	0	0	23.076923076923077	0	0	0	0	0	0	7.6923076923076925	0	0	15.384615384615385	0	0	0	7.6923076923076925	0	23.076923076923077	7.6923076923076925	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
finnish_clean_41.conllu	1	12	12.0	10.1	16.666666666666668	0	0	8.333333333333334	8.333333333333334	50.0	0	0	0	16.666666666666668	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	0	0	1.0	100.0	0	0	0	0	0	0	0	0	2.0	12.0	6.0	2.0	6	0	0	0	100.0	0.0	100.0	0.0	0	0	0	0	16.666666666666668	0	0	0	0	8.333333333333334	0	0	0	0	0	16.666666666666668	8.333333333333334	0	0	0	0	8.333333333333334	8.333333333333334	0	0	0	8.333333333333334	0	0	0	0	16.666666666666668	8.333333333333334	0	0	100.0	0.0	0	0	0	0	0	0
finnish_clean_42.conllu	1	8	8.0	9.285714285714286	25.0	0	12.5	12.5	0	37.5	0	0	0	12.5	0	0	0	0.8571428571428571	0	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	0	0	1.0	100.0	0	0	0	0	0	0	0	0	2.0	8.0	4.0	1.8333333333333333	4	0	0	0	100.0	0.0	100.0	0.0	0	0	0	12.5	12.5	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	12.5	0	0	0	12.5	0	0	12.5	0	12.5	12.5	0	0	100.0	0.0	0	0	0	0	0	0
finnish_clean_43.conllu	1	11	11.0	9.4	0	0	18.181818181818183	0	9.090909090909092	54.54545454545455	0	0	0	9.090909090909092	0	9.090909090909092	0	0.9	0	100.0	100.0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	3.0	11.0	5.0	1.7777777777777777	5	0	0	0	50.0	50.0	100.0	0.0	0	0	0	9.090909090909092	0	0	0	0	0	9.090909090909092	9.090909090909092	0	0	0	0	9.090909090909092	0	0	0	0	0	9.090909090909092	9.090909090909092	0	9.090909090909092	9.090909090909092	0	0	9.090909090909092	0	0	9.090909090909092	9.090909090909092	0	0	100.0	0.0	0	0	0	0	0	0
finnish_clean_44.conllu	1	17	17.0	6.333333333333333	11.764705882352942	0	5.882352941176471	11.764705882352942	0	35.294117647058826	11.764705882352942	5.882352941176471	0	11.764705882352942	0	5.882352941176471	0	0.6666666666666666	100.0	0	100.0	100.0	0	0	0	0	0	0	100.0	0	100.0	100.0	50.0	0	50.0	0	0	0	100.0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	5.0	8.5	6.0	2.2142857142857144	6	0	0	0	0	0	50.0	50.0	0	5.882352941176471	0	5.882352941176471	11.764705882352942	0	5.882352941176471	0	0	0	0	0	0	0	0	0	5.882352941176471	0	0	0	0	0	0	0	11.764705882352942	5.882352941176471	5.882352941176471	11.764705882352942	0	11.764705882352942	0	11.764705882352942	5.882352941176471	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
finnish_clean_45.conllu	1	6	6.0	13.2	0	16.666666666666668	0	0	0	33.333333333333336	0	0	16.666666666666668	16.666666666666668	0	16.666666666666668	0	0.8	100.0	0	100.0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	2.0	6.0	2.0	1.25	2	0	0	0	100.0	0.0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	33.333333333333336	0	16.666666666666668	16.666666666666668	0	0	100.0	0.0	0	0	0	0	0	0
finnish_clean_46.conllu	1	23	23.0	6.761904761904762	8.695652173913043	4.3478260869565215	8.695652173913043	4.3478260869565215	0	21.73913043478261	13.043478260869565	8.695652173913043	4.3478260869565215	8.695652173913043	4.3478260869565215	13.043478260869565	0	0.6190476190476191	100.0	0	100.0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	0	100.0	0	100.0	100.0	100.0	0	0	0	0	0	100.0	3.0	100.0	2.3333333333333335	0	33.333333333333336	33.333333333333336	0	33.333333333333336	0	0	9.0	7.666666666666667	11.0	2.3	11	0	0	0	0.0	100.0	100.0	0.0	4.3478260869565215	0	0	8.695652173913043	8.695652173913043	0	4.3478260869565215	0	4.3478260869565215	0	0	4.3478260869565215	4.3478260869565215	0	0	0	0	0	4.3478260869565215	0	4.3478260869565215	4.3478260869565215	0	0	4.3478260869565215	8.695652173913043	0	8.695652173913043	8.695652173913043	4.3478260869565215	0	8.695652173913043	4.3478260869565215	0	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0
finnish_clean_47.conllu	1	14	14.0	6.333333333333333	14.285714285714286	7.142857142857143	0	7.142857142857143	0	28.571428571428573	0	14.285714285714286	0	14.285714285714286	0	14.285714285714286	0	0.6666666666666666	0	100.0	100.0	50.0	50.0	0	100.0	0	0	0	0	0	100.0	100.0	100.0	0	0	0	0	0	100.0	3.0	100.0	2.0	0	50.0	0	50.0	0	0	0	4.0	4.666666666666667	4.0	1.9090909090909092	4	0	0	0	50.0	50.0	100.0	0.0	0	7.142857142857143	0	0	14.285714285714286	0	0	0	7.142857142857143	0	0	0	0	0	0	0	7.142857142857143	0	0	0	0	0	0	0	7.142857142857143	0	7.142857142857143	0	14.285714285714286	7.142857142857143	0	14.285714285714286	7.142857142857143	0	7.142857142857143	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0
finnish_clean_48.conllu	1	18	18.0	6.666666666666667	5.555555555555555	0	11.11111111111111	5.555555555555555	5.555555555555555	38.888888888888886	0	5.555555555555555	0	16.666666666666668	5.555555555555555	5.555555555555555	0	0.7333333333333333	0	100.0	100.0	100.0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	100.0	1.0	0.0	3.0	0	0	0	100.0	0	0	0	3.0	18.0	9.0	2.7142857142857144	9	0	0	0	100.0	0.0	50.0	50.0	0	0	5.555555555555555	11.11111111111111	5.555555555555555	0	5.555555555555555	0	0	5.555555555555555	0	0	0	0	0	5.555555555555555	0	0	0	0	5.555555555555555	0	0	0	11.11111111111111	5.555555555555555	5.555555555555555	0	5.555555555555555	5.555555555555555	0	16.666666666666668	5.555555555555555	0	0	0	0	0	0	0	0	0	0
finnish_clean_49.conllu	1	11	11.0	7.7	0	9.090909090909092	9.090909090909092	9.090909090909092	9.090909090909092	54.54545454545455	0	0	0	9.090909090909092	0	0	0	0.7	0	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	3.0	11.0	6.0	2.0	6	1.0	1	100.0	0	0	100.0	0.0	0	0	0	9.090909090909092	0	0	0	0	9.090909090909092	9.090909090909092	0	0	0	0	0	9.090909090909092	9.090909090909092	0	0	0	0	18.181818181818183	0	0	9.090909090909092	0	9.090909090909092	0	0	0	0	9.090909090909092	9.090909090909092	0	0	100.0	0.0	0	0	0	0	0	0
finnish_clean_50.conllu	1	9	9.0	9.714285714285714	22.22222222222222	0	11.11111111111111	0	0	22.22222222222222	0	11.11111111111111	0	22.22222222222222	0	11.11111111111111	0	0.8571428571428571	0	100.0	100.0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	9.0	6.0	2.6666666666666665	6	0	0	0	100.0	0.0	0	0	0	0	0	11.11111111111111	22.22222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	11.11111111111111	11.11111111111111	0	22.22222222222222	11.11111111111111	0	0	100.0	0.0	0	0	0	0	0	0
finnish_clean_51.conllu	1	13	13.0	9.583333333333334	15.384615384615385	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	46.15384615384615	0	0	0	7.6923076923076925	0	7.6923076923076925	0	0.8333333333333334	100.0	0	100.0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	3.0	13.0	8.0	2.090909090909091	8	0	0	0	0	0	100.0	0.0	0	0	0	7.6923076923076925	15.384615384615385	0	0	0	7.6923076923076925	7.6923076923076925	0	0	0	0	0	7.6923076923076925	0	0	0	0	0	0	0	0	7.6923076923076925	7.6923076923076925	0	0	0	23.076923076923077	0	7.6923076923076925	7.6923076923076925	0	0	100.0	0.0	0	0	0	0	0	0
