Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_VERB	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+3	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Inf	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_compound:prt	dep_dist_conj	dep_dist_cop	dep_dist_dep	dep_dist_det	dep_dist_det:poss	dep_dist_expl	dep_dist_expl:pv	dep_dist_fixed	dep_dist_flat	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nmod:poss	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2
german_clean_87.conllu	1	18	18.0	6.823529411764706	11.11111111111111	16.666666666666668	0	5.555555555555555	5.555555555555555	22.22222222222222	22.22222222222222	0	0	0	11.11111111111111	5.555555555555555	0	0	0.47058823529411764	0	0	0	0	0	0	0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	4.0	18.0	11.0	3.1875	11	1.0	2	100.0	0	0	0	100.0	0.0	0	0	0	11.11111111111111	0	0	0	16.666666666666668	5.555555555555555	0	0	0	5.555555555555555	5.555555555555555	0	16.666666666666668	5.555555555555555	0	0	0	0	0	0	11.11111111111111	0	5.555555555555555	0	0	0	5.555555555555555	0	5.555555555555555	5.555555555555555	0	100.0	0.0	0	0	0	0	0
german_clean_88.conllu	1	37	37.0	5.617647058823529	8.108108108108109	13.513513513513514	2.7027027027027026	2.7027027027027026	8.108108108108109	18.91891891891892	29.72972972972973	0	0	2.7027027027027026	2.7027027027027026	8.108108108108109	0	2.7027027027027026	0.5	0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	8.0	37.0	16.0	3.272727272727273	16	1.3333333333333333	3	66.66666666666667	33.333333333333336	50.0	50.0	100.0	0.0	2.7027027027027026	0	2.7027027027027026	8.108108108108109	0	0	0	13.513513513513514	8.108108108108109	0	0	0	10.81081081081081	0	0	18.91891891891892	0	0	0	0	0	0	0	13.513513513513514	0	2.7027027027027026	0	0	5.405405405405405	2.7027027027027026	0	8.108108108108109	2.7027027027027026	0	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_89.conllu	1	15	15.0	7.75	0	6.666666666666667	0	0	6.666666666666667	20.0	40.0	0	0	0	0	20.0	0	6.666666666666667	0.5833333333333334	0	100.0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	15.0	4.0	1.9090909090909092	4	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	0	6.666666666666667	6.666666666666667	0	0	0	20.0	0	0	13.333333333333334	6.666666666666667	0	0	0	0	0	0	0	0	6.666666666666667	0	0	6.666666666666667	6.666666666666667	0	20.0	6.666666666666667	0	100.0	0.0	0	0	0	0	0
german_clean_90.conllu	1	28	28.0	5.68	7.142857142857143	14.285714285714286	17.857142857142858	7.142857142857143	0	7.142857142857143	14.285714285714286	0	0	7.142857142857143	0	10.714285714285714	3.5714285714285716	10.714285714285714	0.56	0	100.0	100.0	0	66.66666666666667	0	33.333333333333336	50.0	50.0	0	100.0	100.0	0	100.0	0	50.0	50.0	3.0	100.0	4.0	0	0	33.333333333333336	0	33.333333333333336	0	33.333333333333336	5.0	9.333333333333334	9.0	3.2083333333333335	9	0	0	0	0	0	0	50.0	50.0	3.5714285714285716	0	17.857142857142858	7.142857142857143	0	3.5714285714285716	3.5714285714285716	14.285714285714286	0	0	0	0	0	0	0	7.142857142857143	0	0	0	0	0	0	3.5714285714285716	3.5714285714285716	0	3.5714285714285716	3.5714285714285716	0	0	10.714285714285714	0	10.714285714285714	3.5714285714285716	3.5714285714285716	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0
german_clean_91.conllu	1	15	15.0	6.846153846153846	0	13.333333333333334	13.333333333333334	6.666666666666667	0	13.333333333333334	20.0	0	6.666666666666667	0	0	13.333333333333334	0	13.333333333333334	0.5384615384615384	0	0	0	0	0	50.0	50.0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	2.0	100.0	4.5	0	0	0	0	50.0	50.0	0	3.0	7.5	9.0	3.5	9	0	0	0	0	100.0	0.0	100.0	0.0	0	6.666666666666667	13.333333333333334	0	0	0	6.666666666666667	6.666666666666667	0	0	0	0	0	0	0	13.333333333333334	0	0	0	0	0	0	13.333333333333334	0	0	0	6.666666666666667	0	6.666666666666667	6.666666666666667	0	13.333333333333334	6.666666666666667	0	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_92.conllu	1	18	18.0	5.75	0	11.11111111111111	11.11111111111111	5.555555555555555	0	22.22222222222222	22.22222222222222	0	0	5.555555555555555	0	11.11111111111111	0	11.11111111111111	0.5	100.0	0	100.0	0	50.0	0	50.0	0	100.0	0	0	0	0	0	0	0	0	2.0	100.0	4.0	0	0	0	0	100.0	0	0	3.0	9.0	13.0	2.7333333333333334	13	0	0	0	0	0	0	100.0	0.0	5.555555555555555	0	5.555555555555555	0	0	0	5.555555555555555	11.11111111111111	0	0	0	5.555555555555555	0	0	0	16.666666666666668	0	0	0	0	0	0	0	5.555555555555555	5.555555555555555	5.555555555555555	5.555555555555555	0	0	11.11111111111111	0	11.11111111111111	5.555555555555555	0	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_93.conllu	1	12	12.0	7.9	16.666666666666668	0	0	16.666666666666668	8.333333333333334	0	8.333333333333334	0	8.333333333333334	0	0	16.666666666666668	0	25.0	0.6	0	0	0	0	0	66.66666666666667	33.333333333333336	0	0	0	100.0	100.0	0	100.0	0	100.0	0	3.0	100.0	2.0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	5.0	4.0	10.0	3.6666666666666665	10	0	0	0	0	0	0	100.0	0.0	0	0	0	8.333333333333334	0	8.333333333333334	8.333333333333334	0	8.333333333333334	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	8.333333333333334	0	0	0	8.333333333333334	0	0	0	0	16.666666666666668	8.333333333333334	8.333333333333334	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_94.conllu	1	17	17.0	7.6875	11.764705882352942	5.882352941176471	5.882352941176471	0	5.882352941176471	11.764705882352942	35.294117647058826	0	0	11.764705882352942	0	5.882352941176471	0	5.882352941176471	0.625	0	100.0	100.0	0	100.0	0	0	100.0	0	0	0	0	0	0	0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	5.0	17.0	7.0	2.066666666666667	7	0	0	0	0	0.0	100.0	100.0	0.0	0	0	5.882352941176471	11.764705882352942	0	0	0	5.882352941176471	5.882352941176471	0	0	0	5.882352941176471	0	0	23.529411764705884	0	0	0	0	0	0	0	11.764705882352942	0	5.882352941176471	0	0	5.882352941176471	5.882352941176471	0	5.882352941176471	5.882352941176471	0	100.0	0.0	0	0	0	0	0
german_clean_95.conllu	1	14	14.0	5.846153846153846	0	21.428571428571427	21.428571428571427	7.142857142857143	7.142857142857143	7.142857142857143	21.428571428571427	0	0	0	0	7.142857142857143	0	7.142857142857143	0.5384615384615384	0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	4.0	14.0	12.0	5.0	12	1.0	1	100.0	0	0	0	0	0	0	0	21.428571428571427	0	0	0	7.142857142857143	21.428571428571427	7.142857142857143	0	0	0	7.142857142857143	0	0	7.142857142857143	0	0	0	0	0	0	0	7.142857142857143	0	0	0	0	0	7.142857142857143	0	7.142857142857143	7.142857142857143	0	100.0	0.0	0	0	0	0	0
german_clean_96.conllu	1	27	27.0	5.48	0	11.11111111111111	7.407407407407407	7.407407407407407	0	25.925925925925927	33.333333333333336	0	0	0	0	7.407407407407407	3.7037037037037037	3.7037037037037037	0.48	0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	2.0	100.0	5.0	0	0	0	0	0	100.0	0	5.0	13.5	17.0	3.375	17	1.0	1	100.0	0	0	0	100.0	0.0	0	3.7037037037037037	7.407407407407407	0	0	0	3.7037037037037037	11.11111111111111	0	0	0	0	0	3.7037037037037037	0	25.925925925925927	0	0	0	0	0	0	3.7037037037037037	14.814814814814815	0	3.7037037037037037	3.7037037037037037	0	0	7.407407407407407	0	7.407407407407407	3.7037037037037037	0	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_97.conllu	1	24	24.0	5.363636363636363	0	16.666666666666668	12.5	4.166666666666667	0	20.833333333333332	25.0	0	0	0	4.166666666666667	8.333333333333334	0	8.333333333333334	0.5454545454545454	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	4.0	0	0	0	50.0	0	50.0	0	6.0	12.0	17.0	3.761904761904762	17	1.0	1	100.0	0	0	0	100.0	0.0	4.166666666666667	0	12.5	0	0	0	4.166666666666667	16.666666666666668	0	0	0	0	0	0	0	20.833333333333332	0	0	0	0	0	0	0	12.5	0	0	4.166666666666667	0	0	12.5	0	8.333333333333334	4.166666666666667	0	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_98.conllu	1	21	21.0	6.5	14.285714285714286	14.285714285714286	9.523809523809524	4.761904761904762	4.761904761904762	4.761904761904762	19.047619047619047	0	0	0	0	14.285714285714286	4.761904761904762	9.523809523809524	0.6111111111111112	0	100.0	100.0	0	50.0	0	50.0	0	100.0	0	100.0	100.0	0	100.0	0	0	100.0	2.0	100.0	3.5	0	0	50.0	0	0	50.0	0	3.0	10.5	16.0	4.470588235294118	16	1.0	1	100.0	0	0	0	100.0	0.0	0	0	9.523809523809524	14.285714285714286	0	0	4.761904761904762	14.285714285714286	4.761904761904762	0	0	0	4.761904761904762	0	0	4.761904761904762	0	0	0	0	0	0	4.761904761904762	4.761904761904762	0	0	4.761904761904762	0	0	9.523809523809524	0	14.285714285714286	4.761904761904762	0	100.0	0.0	0	0	0	0	0
german_clean_99.conllu	1	15	15.0	5.928571428571429	6.666666666666667	13.333333333333334	13.333333333333334	6.666666666666667	6.666666666666667	6.666666666666667	13.333333333333334	0	0	6.666666666666667	13.333333333333334	6.666666666666667	0	6.666666666666667	0.5714285714285714	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	3.0	15.0	12.0	3.3076923076923075	12	1.0	1	100.0	0	0	0	100.0	0.0	0	0	20.0	0	0	0	6.666666666666667	13.333333333333334	6.666666666666667	0	0	0	6.666666666666667	0	0	13.333333333333334	0	0	0	0	0	0	0	6.666666666666667	0	0	6.666666666666667	0	0	6.666666666666667	0	6.666666666666667	6.666666666666667	0	100.0	0.0	0	0	0	0	0
german_clean_100.conllu	1	25	25.0	6.695652173913044	16.0	8.0	0	8.0	4.0	20.0	20.0	0	0	4.0	12.0	8.0	0	0	0.5217391304347826	0	0	0	0	0	0	0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	2.0	100.0	0	0	0	0	0	0	0	0	5.0	12.5	14.0	3.272727272727273	14	1.0	2	100.0	0	0	0	100.0	0.0	4.0	0	0	16.0	0	0	0	8.0	4.0	0	0	0	4.0	8.0	0	20.0	0	0	0	0	0	0	0	12.0	0	12.0	0	0	0	0	0	8.0	4.0	0	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_101.conllu	1	18	18.0	7.5	5.555555555555555	5.555555555555555	0	5.555555555555555	11.11111111111111	11.11111111111111	33.333333333333336	0	0	5.555555555555555	0	22.22222222222222	0	0	0.5	0	0	0	0	0	0	0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	4.0	18.0	16.0	5.615384615384615	16	1.0	1	100.0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	5.555555555555555	11.11111111111111	0	0	0	27.77777777777778	5.555555555555555	0	5.555555555555555	5.555555555555555	0	0	0	0	0	0	5.555555555555555	0	5.555555555555555	0	0	0	0	0	22.22222222222222	5.555555555555555	0	100.0	0.0	0	0	0	0	0
german_clean_102.conllu	1	34	34.0	6.25	14.705882352941176	0	2.9411764705882355	5.882352941176471	8.823529411764707	8.823529411764707	14.705882352941176	0	8.823529411764707	2.9411764705882355	0	17.647058823529413	2.9411764705882355	11.764705882352942	0.5357142857142857	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	6.0	100.0	1.5	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	3.0	5.666666666666667	19.0	3.3703703703703702	19	0	0	0	0	100.0	0.0	100.0	0.0	0	0	8.823529411764707	2.9411764705882355	0	0	0	0	8.823529411764707	2.9411764705882355	0	0	11.764705882352942	5.882352941176471	0	5.882352941176471	2.9411764705882355	2.9411764705882355	0	0	0	0	11.764705882352942	0	0	5.882352941176471	0	0	8.823529411764707	0	0	17.647058823529413	2.9411764705882355	0	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0
german_clean_103.conllu	1	26	26.0	6.2	7.6923076923076925	11.538461538461538	11.538461538461538	3.8461538461538463	3.8461538461538463	23.076923076923077	26.923076923076923	0	0	0	0	3.8461538461538463	0	7.6923076923076925	0.56	0	100.0	100.0	0	50.0	0	50.0	0	100.0	0	100.0	100.0	0	100.0	0	0	100.0	2.0	100.0	5.5	0	0	0	0	0	50.0	50.0	3.0	13.0	11.0	3.1666666666666665	11	0	0	0	0	33.333333333333336	66.66666666666667	0.0	100.0	0	0	7.6923076923076925	7.6923076923076925	0	3.8461538461538463	0	11.538461538461538	3.8461538461538463	0	0	3.8461538461538463	3.8461538461538463	0	0	15.384615384615385	7.6923076923076925	0	0	0	0	3.8461538461538463	0	0	0	3.8461538461538463	0	0	7.6923076923076925	11.538461538461538	0	3.8461538461538463	3.8461538461538463	0	100.0	0.0	0	0	0	0	0
german_clean_104.conllu	1	22	22.0	6.45	9.090909090909092	13.636363636363637	0	4.545454545454546	0	22.727272727272727	22.727272727272727	0	9.090909090909092	4.545454545454546	0	9.090909090909092	0	4.545454545454546	0.4	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	1.0	100.0	0.0	0	0	0	0	0	0	0	3.0	22.0	18.0	4.7368421052631575	18	1.0	1	100.0	0	100.0	0.0	100.0	0.0	0	0	4.545454545454546	9.090909090909092	0	0	4.545454545454546	13.636363636363637	0	0	0	0	0	0	0	18.181818181818183	4.545454545454546	0	0	0	0	0	4.545454545454546	4.545454545454546	0	4.545454545454546	0	0	9.090909090909092	9.090909090909092	0	9.090909090909092	4.545454545454546	0	100.0	0.0	0	0	0	0	0
german_clean_105.conllu	1	27	27.0	7.869565217391305	3.7037037037037037	3.7037037037037037	3.7037037037037037	0	11.11111111111111	7.407407407407407	29.62962962962963	0	3.7037037037037037	3.7037037037037037	0	14.814814814814815	3.7037037037037037	14.814814814814815	0.6086956521739131	0	100.0	100.0	0	25.0	25.0	50.0	0	100.0	0	0	0	0	0	0	0	0	4.0	100.0	2.75	0	25.0	25.0	0	50.0	0	0	5.0	6.75	21.0	3.5454545454545454	21	1.0	1	100.0	0	100.0	0.0	66.66666666666667	33.333333333333336	0	3.7037037037037037	3.7037037037037037	3.7037037037037037	0	0	0	3.7037037037037037	11.11111111111111	0	0	0	18.51851851851852	0	0	7.407407407407407	0	0	0	0	0	0	7.407407407407407	3.7037037037037037	0	7.407407407407407	3.7037037037037037	0	3.7037037037037037	0	0	14.814814814814815	3.7037037037037037	3.7037037037037037	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0
german_clean_106.conllu	1	34	34.0	6.0	14.705882352941176	11.764705882352942	0	5.882352941176471	2.9411764705882355	20.58823529411765	20.58823529411765	0	0	2.9411764705882355	5.882352941176471	11.764705882352942	0	2.9411764705882355	0.5	0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	2.0	0.0	4.0	0	0	0	0	100.0	0	0	5.0	17.0	11.0	2.7241379310344827	11	1.0	2	100.0	0	0	0	100.0	0.0	2.9411764705882355	0	2.9411764705882355	11.764705882352942	0	0	2.9411764705882355	11.764705882352942	2.9411764705882355	0	0	0	2.9411764705882355	2.9411764705882355	0	20.58823529411765	0	0	0	0	0	0	0	14.705882352941176	0	2.9411764705882355	2.9411764705882355	0	0	2.9411764705882355	0	11.764705882352942	2.9411764705882355	0	0.0	100.0	50.0	50.0	1.0	100.0	0
german_clean_107.conllu	1	12	12.0	7.363636363636363	0	16.666666666666668	16.666666666666668	0	0	8.333333333333334	25.0	16.666666666666668	0	0	0	8.333333333333334	0	8.333333333333334	0.5454545454545454	0	100.0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	3.0	12.0	9.0	2.6	9	0	0	0	0	0.0	100.0	0.0	100.0	0	0	16.666666666666668	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	8.333333333333334	0	0	0	0	0	0	0	0	0	8.333333333333334	0	16.666666666666668	8.333333333333334	8.333333333333334	0	8.333333333333334	8.333333333333334	0	100.0	0.0	0	0	0	0	0
german_clean_108.conllu	1	20	20.0	6.705882352941177	10.0	10.0	0	10.0	5.0	20.0	25.0	0	0	5.0	0	15.0	0	0	0.4117647058823529	0	0	0	0	0	0	0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	2.0	100.0	0	0	0	0	0	0	0	0	3.0	10.0	13.0	2.9375	13	1.0	2	100.0	0	0	0	100.0	0.0	5.0	0	0	5.0	0	0	0	10.0	5.0	0	0	0	5.0	10.0	0	20.0	0	0	0	0	0	0	0	10.0	0	10.0	0	0	0	0	0	15.0	5.0	0	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_109.conllu	1	16	16.0	6.857142857142857	6.25	18.75	0	6.25	6.25	0	37.5	0	0	12.5	0	12.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	0	0	0	0	0	0	0	0	5.0	16.0	12.0	3.769230769230769	12	1.5	2	50.0	50.0	0	0	100.0	0.0	0	0	0	0	0	0	0	18.75	6.25	0	0	0	12.5	6.25	0	12.5	0	0	0	0	0	0	0	18.75	0	6.25	0	0	0	0	0	12.5	6.25	0	100.0	0.0	0	0	0	0	0
german_clean_110.conllu	1	20	20.0	6.0	10.0	15.0	5.0	10.0	5.0	0	25.0	0	0	5.0	0	15.0	5.0	5.0	0.5294117647058824	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	10.0	11.0	3.625	11	2.0	1	0	100.0	0	0	100.0	0.0	0	5.0	5.0	5.0	0	5.0	0	15.0	5.0	0	0	0	10.0	5.0	0	0	0	0	0	0	0	0	5.0	10.0	0	5.0	0	0	0	5.0	0	15.0	5.0	0	50.0	50.0	0.0	100.0	1.0	100.0	0
german_clean_111.conllu	1	23	23.0	7.285714285714286	8.695652173913043	13.043478260869565	0	0	4.3478260869565215	21.73913043478261	30.434782608695652	0	0	4.3478260869565215	0	8.695652173913043	0	8.695652173913043	0.5238095238095238	0	100.0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	2.0	100.0	3.0	0	0	50.0	0	50.0	0	0	6.0	11.5	14.0	3.35	14	1.0	1	100.0	0	100.0	0.0	100.0	0.0	4.3478260869565215	0	4.3478260869565215	4.3478260869565215	0	0	0	13.043478260869565	4.3478260869565215	0	0	0	4.3478260869565215	0	0	21.73913043478261	0	0	0	0	0	0	0	8.695652173913043	0	8.695652173913043	0	0	4.3478260869565215	8.695652173913043	0	8.695652173913043	4.3478260869565215	0	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_112.conllu	1	27	27.0	5.56	11.11111111111111	14.814814814814815	3.7037037037037037	7.407407407407407	3.7037037037037037	14.814814814814815	22.22222222222222	0	0	11.11111111111111	0	7.407407407407407	3.7037037037037037	0	0.4	0	0	0	0	0	0	0	0	0	0	100.0	100.0	0	100.0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	5.0	27.0	15.0	4.541666666666667	15	1.0	3	100.0	0	0	0	100.0	0.0	0	3.7037037037037037	3.7037037037037037	7.407407407407407	0	0	0	14.814814814814815	3.7037037037037037	0	0	0	3.7037037037037037	3.7037037037037037	0	18.51851851851852	0	0	0	0	0	0	3.7037037037037037	11.11111111111111	0	11.11111111111111	0	0	0	3.7037037037037037	0	7.407407407407407	3.7037037037037037	0	100.0	0.0	0	0	0	0	0
german_clean_113.conllu	1	15	15.0	6.230769230769231	13.333333333333334	0	0	6.666666666666667	0	26.666666666666668	26.666666666666668	0	0	0	6.666666666666667	13.333333333333334	0	6.666666666666667	0.6153846153846154	100.0	0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	7.5	9.0	2.8333333333333335	9	0	0	0	0	100.0	0.0	100.0	0.0	6.666666666666667	0	0	13.333333333333334	0	0	0	0	0	0	0	0	0	6.666666666666667	0	26.666666666666668	0	0	0	0	0	0	0	6.666666666666667	0	13.333333333333334	0	0	6.666666666666667	0	0	13.333333333333334	6.666666666666667	0	50.0	50.0	100.0	0.0	1.0	100.0	0
german_clean_114.conllu	1	38	38.0	5.771428571428571	13.157894736842104	13.157894736842104	5.2631578947368425	7.894736842105263	2.6315789473684212	13.157894736842104	23.68421052631579	0	2.6315789473684212	0	0	7.894736842105263	2.6315789473684212	7.894736842105263	0.5428571428571428	100.0	0	100.0	0	33.333333333333336	33.333333333333336	33.333333333333336	100.0	0	100.0	0	100.0	0	50.0	50.0	100.0	0	3.0	100.0	2.3333333333333335	0	0	0	50.0	50.0	0	0	4.0	12.666666666666666	20.0	3.3823529411764706	20	0	0	0	0	100.0	0.0	100.0	0.0	0	5.2631578947368425	5.2631578947368425	13.157894736842104	0	5.2631578947368425	2.6315789473684212	10.526315789473685	2.6315789473684212	0	0	0	2.6315789473684212	0	0	13.157894736842104	0	0	0	0	0	0	7.894736842105263	2.6315789473684212	0	2.6315789473684212	2.6315789473684212	0	2.6315789473684212	10.526315789473685	0	7.894736842105263	2.6315789473684212	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0
german_clean_115.conllu	1	22	22.0	7.25	9.090909090909092	4.545454545454546	4.545454545454546	0	4.545454545454546	18.181818181818183	31.818181818181817	0	0	4.545454545454546	0	9.090909090909092	4.545454545454546	9.090909090909092	0.6	100.0	0	100.0	0	100.0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	5.0	11.0	16.0	3.4210526315789473	16	1.0	1	100.0	0	100.0	0.0	100.0	0.0	0	4.545454545454546	4.545454545454546	9.090909090909092	0	0	0	4.545454545454546	4.545454545454546	0	0	0	4.545454545454546	0	0	18.181818181818183	0	0	0	0	0	0	4.545454545454546	13.636363636363637	0	9.090909090909092	0	0	4.545454545454546	4.545454545454546	0	9.090909090909092	4.545454545454546	0	50.0	50.0	100.0	0.0	1.0	100.0	0