Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_VERB	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Ind	verbs_form_dist_Conv	verbs_form_dist_Fin	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+	verbs_num_pers_dist_Sing+3	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Ind	aux_form_dist_Fin	aux_form_dist_Inf	aux_num_pers_dist_Plur+	aux_num_pers_dist_Sing+	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_discourse	dep_dist_fixed	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_nummod:gov	dep_dist_obj	dep_dist_obl	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3
russian_clean_74.conllu	1	23	23.0	7.421052631578948	17.391304347826086	8.695652173913043	4.3478260869565215	0	0	4.3478260869565215	26.08695652173913	0	0	0	4.3478260869565215	17.391304347826086	4.3478260869565215	13.043478260869565	0.7894736842105263	33.333333333333336	66.66666666666667	100.0	0	66.66666666666667	0	33.333333333333336	50.0	0	0	50.0	0	0	0	0	0	0	0	0	3.0	100.0	2.6666666666666665	0	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	7.0	7.666666666666667	7.0	2.1666666666666665	7	0	0	0	0	0	0	50.0	50.0	4.3478260869565215	0	0	0	17.391304347826086	0	0	0	8.695652173913043	0	4.3478260869565215	0	0	0	0	4.3478260869565215	0	0	0	4.3478260869565215	8.695652173913043	8.695652173913043	0	0	0	0	13.043478260869565	4.3478260869565215	17.391304347826086	4.3478260869565215	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0
russian_clean_75.conllu	1	12	12.0	6.888888888888889	8.333333333333334	0	0	0	8.333333333333334	0	25.0	0	0	16.666666666666668	0	25.0	0	16.666666666666668	0.6666666666666666	0	100.0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	3.0	100.0	2.0	0	0	100.0	0	0	0	0	3.0	4.0	3.0	1.625	3	0	0	0	0	50.0	50.0	100.0	0.0	0	8.333333333333334	0	0	8.333333333333334	0	0	0	0	8.333333333333334	0	0	8.333333333333334	8.333333333333334	0	0	0	0	0	0	0	8.333333333333334	0	0	0	16.666666666666668	0	0	25.0	8.333333333333334	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
russian_clean_76.conllu	1	18	18.0	6.0625	5.555555555555555	5.555555555555555	5.555555555555555	5.555555555555555	0	0	27.77777777777778	0	11.11111111111111	5.555555555555555	0	11.11111111111111	5.555555555555555	16.666666666666668	0.625	33.333333333333336	66.66666666666667	100.0	0	66.66666666666667	0	33.333333333333336	0	0	0	100.0	0	0	0	0	100.0	0	0	0	3.0	100.0	2.6666666666666665	0	0	66.66666666666667	0	33.333333333333336	0	0	5.0	6.0	8.0	1.8666666666666667	8	0	0	0	0	0	0	100.0	0.0	0	0	5.555555555555555	11.11111111111111	5.555555555555555	0	0	5.555555555555555	5.555555555555555	0	0	0	0	0	0	0	0	5.555555555555555	0	5.555555555555555	16.666666666666668	0	5.555555555555555	0	0	0	11.11111111111111	0	11.11111111111111	5.555555555555555	5.555555555555555	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0
russian_clean_77.conllu	1	13	13.0	6.25	15.384615384615385	7.6923076923076925	0	0	7.6923076923076925	15.384615384615385	38.46153846153846	0	0	0	0	7.6923076923076925	0	7.6923076923076925	0.6666666666666666	0	100.0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	3.0	13.0	8.0	2.1818181818181817	8	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	15.384615384615385	0	0	0	7.6923076923076925	7.6923076923076925	0	0	7.6923076923076925	0	0	15.384615384615385	0	0	0	0	7.6923076923076925	7.6923076923076925	0	0	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	7.6923076923076925	0	100.0	0.0	0	0	0	0	0	0
russian_clean_78.conllu	1	18	18.0	6.5	11.11111111111111	11.11111111111111	5.555555555555555	0	0	0	44.44444444444444	0	0	0	0	11.11111111111111	5.555555555555555	11.11111111111111	0.8125	100.0	0	100.0	0	50.0	50.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	3.0	0	0	50.0	0	50.0	0	0	5.0	9.0	7.0	2.1333333333333333	7	1.0	1	100.0	0	0.0	100.0	100.0	0.0	0	0	5.555555555555555	5.555555555555555	11.11111111111111	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	5.555555555555555	0	5.555555555555555	22.22222222222222	5.555555555555555	0	0	0	5.555555555555555	5.555555555555555	0	11.11111111111111	5.555555555555555	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
russian_clean_79.conllu	1	12	12.0	5.7272727272727275	16.666666666666668	16.666666666666668	0	0	0	0	33.333333333333336	0	8.333333333333334	0	0	8.333333333333334	0	16.666666666666668	0.7272727272727273	100.0	0	100.0	0	50.0	50.0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	3.0	6.0	4.0	1.9	4	0	0	0	0	100.0	0.0	0	0	0	0	0	8.333333333333334	16.666666666666668	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	0	0	0	0	8.333333333333334	16.666666666666668	0	8.333333333333334	8.333333333333334	8.333333333333334	50.0	50.0	100.0	0.0	1.0	100.0	0	0
russian_clean_80.conllu	1	11	11.0	6.25	9.090909090909092	9.090909090909092	0	0	0	0	36.36363636363637	0	0	0	0	27.272727272727273	9.090909090909092	9.090909090909092	0.75	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	11.0	5.0	1.8571428571428572	5	0	0	0	0	0	0	100.0	0.0	0	0	0	0	9.090909090909092	0	0	0	9.090909090909092	0	0	0	0	0	0	0	0	0	0	9.090909090909092	9.090909090909092	0	9.090909090909092	0	0	0	9.090909090909092	9.090909090909092	27.272727272727273	9.090909090909092	0	100.0	0.0	0	0	0	0	0	0
russian_clean_81.conllu	1	17	17.0	6.8	23.529411764705884	11.764705882352942	0	0	0	11.764705882352942	29.41176470588235	0	0	0	5.882352941176471	11.764705882352942	0	5.882352941176471	0.7333333333333333	0	100.0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	17.0	11.0	2.7857142857142856	11	1.0	1	100.0	0	0.0	100.0	100.0	0.0	0	0	0	0	23.529411764705884	0	0	0	11.764705882352942	0	0	0	0	0	0	11.764705882352942	0	5.882352941176471	0	0	11.764705882352942	5.882352941176471	0	0	0	5.882352941176471	5.882352941176471	0	11.764705882352942	5.882352941176471	0	100.0	0.0	0	0	0	0	0	0
russian_clean_82.conllu	1	19	19.0	5.25	0	5.2631578947368425	0	10.526315789473685	0	0	26.31578947368421	10.526315789473685	5.2631578947368425	5.2631578947368425	0	15.789473684210526	5.2631578947368425	15.789473684210526	0.5	0	100.0	100.0	0	66.66666666666667	33.333333333333336	0	0	50.0	0	50.0	100.0	0	100.0	100.0	0	0	100.0	0	4.0	100.0	1.6666666666666667	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	0	4.0	4.75	8.0	2.6	8	1.0	1	100.0	0	0	0	66.66666666666667	33.333333333333336	0	5.2631578947368425	5.2631578947368425	5.2631578947368425	0	0	5.2631578947368425	0	5.2631578947368425	0	0	0	0	5.2631578947368425	0	0	0	0	0	5.2631578947368425	10.526315789473685	15.789473684210526	0	5.2631578947368425	5.2631578947368425	0	0	0	15.789473684210526	5.2631578947368425	5.2631578947368425	25.0	75.0	33.333333333333336	66.66666666666667	1.5	50.0	50.0	0
russian_clean_83.conllu	1	13	13.0	7.2	15.384615384615385	0	0	0	7.6923076923076925	0	30.76923076923077	0	0	0	15.384615384615385	23.076923076923077	0	7.6923076923076925	0.9	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	1.0	0	100.0	0	0	0	0	0	4.0	13.0	7.0	2.0	7	0	0	0	0	0.0	100.0	0	0	7.6923076923076925	0	0	0	15.384615384615385	7.6923076923076925	0	0	0	7.6923076923076925	0	0	7.6923076923076925	0	0	0	0	0	0	0	15.384615384615385	0	0	0	0	7.6923076923076925	0	0	23.076923076923077	7.6923076923076925	0	0.0	100.0	100.0	0.0	1.0	100.0	0	0
russian_clean_84.conllu	1	18	18.0	6.75	33.333333333333336	5.555555555555555	5.555555555555555	0	5.555555555555555	0	11.11111111111111	0	0	0	0	33.333333333333336	0	5.555555555555555	0.8333333333333334	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0.0	1.0	0	100.0	0	0	0	0	0	3.0	18.0	6.0	2.1818181818181817	6	0	0	0	0	0	0	0	0	5.555555555555555	0	0	0	16.666666666666668	0	0	0	5.555555555555555	5.555555555555555	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	33.333333333333336	5.555555555555555	0	0.0	100.0	100.0	0.0	1.0	100.0	0	0
russian_clean_85.conllu	1	24	24.0	5.523809523809524	12.5	4.166666666666667	8.333333333333334	0	4.166666666666667	8.333333333333334	25.0	4.166666666666667	0	4.166666666666667	0	12.5	8.333333333333334	8.333333333333334	0.6190476190476191	0	100.0	100.0	0	100.0	0	0	0	50.0	0	50.0	0	0	0	0	0	0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	12.0	15.0	2.55	15	0	0	0	0	50.0	50.0	100.0	0.0	4.166666666666667	0	4.166666666666667	0	16.666666666666668	0	0	0	4.166666666666667	4.166666666666667	0	0	4.166666666666667	0	0	8.333333333333334	0	4.166666666666667	0	8.333333333333334	4.166666666666667	4.166666666666667	0	0	0	8.333333333333334	8.333333333333334	0	12.5	4.166666666666667	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0
russian_clean_86.conllu	1	21	21.0	7.777777777777778	19.047619047619047	4.761904761904762	4.761904761904762	0	4.761904761904762	0	42.857142857142854	0	0	4.761904761904762	0	14.285714285714286	0	4.761904761904762	0.8333333333333334	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	1.0	0	100.0	0	0	0	0	0	6.0	10.5	6.0	1.8823529411764706	6	0	0	0	0	0	0	100.0	0.0	4.761904761904762	0	0	4.761904761904762	19.047619047619047	0	0	0	4.761904761904762	4.761904761904762	0	0	4.761904761904762	4.761904761904762	0	0	0	0	0	0	23.80952380952381	4.761904761904762	0	0	0	0	4.761904761904762	0	14.285714285714286	4.761904761904762	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
russian_clean_87.conllu	1	17	17.0	7.153846153846154	11.764705882352942	0	0	0	11.764705882352942	0	41.1764705882353	0	0	5.882352941176471	0	23.529411764705884	0	5.882352941176471	0.7692307692307693	0	100.0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	3.0	17.0	13.0	3.8333333333333335	13	0	0	0	0	0	0	100.0	0.0	0	0	0	0	11.764705882352942	0	0	0	0	11.764705882352942	0	0	29.41176470588235	0	0	0	0	0	0	0	5.882352941176471	5.882352941176471	0	0	0	0	5.882352941176471	0	23.529411764705884	5.882352941176471	0	100.0	0.0	0	0	0	0	0	0
russian_clean_88.conllu	1	28	28.0	6.36	10.714285714285714	7.142857142857143	3.5714285714285716	0	10.714285714285714	7.142857142857143	28.571428571428573	0	3.5714285714285716	0	0	10.714285714285714	0	17.857142857142858	0.68	0	100.0	0	0	0	80.0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	5.0	100.0	2.2	0	20.0	60.0	0	20.0	0	0	6.0	5.6	11.0	2.3333333333333335	11	0	0	0	0	0.0	100.0	100.0	0.0	3.5714285714285716	0	0	7.142857142857143	10.714285714285714	0	0	0	7.142857142857143	10.714285714285714	0	0	10.714285714285714	0	0	7.142857142857143	0	0	3.5714285714285716	0	7.142857142857143	3.5714285714285716	0	0	0	0	10.714285714285714	0	10.714285714285714	3.5714285714285716	3.5714285714285716	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0
russian_clean_89.conllu	1	24	24.0	6.590909090909091	8.333333333333334	8.333333333333334	4.166666666666667	0	8.333333333333334	4.166666666666667	37.5	0	12.5	0	0	8.333333333333334	0	8.333333333333334	0.6363636363636364	100.0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	6.0	12.0	6.0	1.9523809523809523	6	0	0	0	0	0.0	100.0	50.0	50.0	0	0	0	16.666666666666668	8.333333333333334	0	0	0	8.333333333333334	8.333333333333334	0	0	8.333333333333334	0	0	4.166666666666667	0	0	0	0	12.5	8.333333333333334	0	0	0	4.166666666666667	8.333333333333334	0	8.333333333333334	4.166666666666667	0	100.0	0.0	0	0	0	0	0	0
russian_clean_90.conllu	1	20	20.0	6.666666666666667	15.0	15.0	0	0	0	0	35.0	5.0	5.0	0	5.0	10.0	0	10.0	0.7222222222222222	0	100.0	100.0	0	50.0	50.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	2.0	100.0	3.5	0	0	50.0	0	0	50.0	0	4.0	10.0	7.0	2.176470588235294	7	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	5.0	20.0	0	0	0	10.0	0	0	0	0	0	0	0	0	10.0	0	0	10.0	5.0	0	0	0	5.0	15.0	0	10.0	5.0	5.0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
russian_clean_91.conllu	1	25	25.0	7.2272727272727275	12.0	8.0	0	0	12.0	0	32.0	0	0	8.0	0	12.0	0	16.0	0.6818181818181818	0	100.0	100.0	50.0	25.0	25.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	4.0	100.0	2.5	0	0	50.0	50.0	0	0	0	5.0	6.25	11.0	2.4285714285714284	11	0	0	0	0	0.0	100.0	100.0	0.0	0	0	4.0	0	12.0	0	0	0	8.0	12.0	0	0	16.0	0	0	0	0	0	4.0	0	4.0	4.0	0	0	0	8.0	8.0	0	12.0	4.0	4.0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0
russian_clean_92.conllu	1	34	34.0	6.517241379310345	11.764705882352942	14.705882352941176	0	0	2.9411764705882355	2.9411764705882355	29.41176470588235	0	0	8.823529411764707	0	14.705882352941176	0	14.705882352941176	0.6551724137931034	20.0	80.0	100.0	0	60.0	0	40.0	0	0	0	100.0	0	0	0	0	0	0	0	0	5.0	0.0	1.4	20.0	20.0	60.0	0	0	0	0	13.0	6.8	6.0	1.8571428571428572	6	1.0	1	100.0	0	0.0	100.0	100.0	0.0	2.9411764705882355	5.882352941176471	0	0	8.823529411764707	2.9411764705882355	0	0	14.705882352941176	2.9411764705882355	0	0	2.9411764705882355	0	0	2.9411764705882355	0	0	0	0	11.764705882352942	5.882352941176471	0	0	0	2.9411764705882355	17.647058823529413	0	14.705882352941176	2.9411764705882355	0	0.0	100.0	100.0	0.0	1.0	100.0	0	0
russian_clean_93.conllu	1	15	15.0	6.785714285714286	13.333333333333334	20.0	6.666666666666667	0	0	0	33.333333333333336	6.666666666666667	0	0	0	6.666666666666667	6.666666666666667	6.666666666666667	0.6428571428571429	0	100.0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	4.0	15.0	9.0	2.3846153846153846	9	0	0	0	0	0	0	100.0	0.0	0	0	0	6.666666666666667	6.666666666666667	0	0	0	20.0	0	0	0	0	0	0	0	0	20.0	0	0	6.666666666666667	6.666666666666667	0	6.666666666666667	0	0	13.333333333333334	0	6.666666666666667	6.666666666666667	0	100.0	0.0	0	0	0	0	0	0
russian_clean_94.conllu	1	20	20.0	8.058823529411764	25.0	10.0	0	0	5.0	0	30.0	0	0	10.0	0	15.0	0	5.0	0.7058823529411765	0	100.0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	3.0	10.0	8.0	2.4375	8	0	0	0	0	0	0	100.0	0.0	0	5.0	0	0	20.0	0	0	0	10.0	5.0	0	0	5.0	5.0	0	0	0	0	0	0	10.0	10.0	0	0	0	0	10.0	0	15.0	5.0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
russian_clean_95.conllu	1	21	21.0	6.5	23.80952380952381	4.761904761904762	0	0	9.523809523809524	9.523809523809524	23.80952380952381	0	4.761904761904762	0	0	14.285714285714286	4.761904761904762	4.761904761904762	0.6111111111111112	0	100.0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	5.0	0	0	0	0	0	100.0	0	4.0	21.0	17.0	3.823529411764706	17	0	0	0	0	0	0	100.0	0.0	0	0	4.761904761904762	0	19.047619047619047	0	0	0	4.761904761904762	9.523809523809524	0	0	9.523809523809524	0	0	9.523809523809524	0	4.761904761904762	0	4.761904761904762	0	4.761904761904762	0	0	0	0	9.523809523809524	0	14.285714285714286	4.761904761904762	0	100.0	0.0	0	0	0	0	0	0
russian_clean_96.conllu	1	22	22.0	5.882352941176471	13.636363636363637	13.636363636363637	4.545454545454546	0	4.545454545454546	0	27.272727272727273	0	4.545454545454546	4.545454545454546	0	22.727272727272727	0	4.545454545454546	0.6470588235294118	0	100.0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	5.0	22.0	17.0	3.25	17	0	0	0	0	0	0	0.0	100.0	0	0	0	4.545454545454546	9.090909090909092	0	0	0	13.636363636363637	4.545454545454546	0	0	9.090909090909092	0	0	0	0	0	0	0	4.545454545454546	4.545454545454546	0	0	0	0	13.636363636363637	9.090909090909092	22.727272727272727	4.545454545454546	0	100.0	0.0	0	0	0	0	0	0
russian_clean_97.conllu	1	23	23.0	8.35	17.391304347826086	4.3478260869565215	4.3478260869565215	0	4.3478260869565215	0	39.130434782608695	0	0	8.695652173913043	0	13.043478260869565	0	8.695652173913043	0.8	0	100.0	100.0	0	50.0	50.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	3.0	100.0	2.5	0	0	50.0	50.0	0	0	0	6.0	7.666666666666667	6.0	1.894736842105263	6	0	0	0	0	0.0	100.0	100.0	0.0	0	4.3478260869565215	0	4.3478260869565215	17.391304347826086	0	0	0	4.3478260869565215	4.3478260869565215	0	0	4.3478260869565215	4.3478260869565215	0	0	0	0	0	0	17.391304347826086	8.695652173913043	0	0	0	4.3478260869565215	4.3478260869565215	0	13.043478260869565	4.3478260869565215	4.3478260869565215	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0
russian_clean_98.conllu	1	19	19.0	5.823529411764706	15.789473684210526	21.05263157894737	0	0	5.2631578947368425	5.2631578947368425	31.57894736842105	0	0	0	0	10.526315789473685	0	10.526315789473685	0.6470588235294118	0	100.0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	3.0	0	0	50.0	0	50.0	0	0	4.0	9.5	8.0	2.0	8	0	0	0	0	0	0	100.0	0.0	0	0	0	0	15.789473684210526	0	0	0	21.05263157894737	5.2631578947368425	0	0	10.526315789473685	0	0	5.2631578947368425	0	0	0	0	0	0	10.526315789473685	0	0	0	15.789473684210526	0	10.526315789473685	5.2631578947368425	0	100.0	0.0	0	0	0	0	0	0
russian_clean_99.conllu	1	20	20.0	6.0625	15.0	10.0	5.0	5.0	0	0	20.0	0	0	10.0	5.0	20.0	0	10.0	0.6875	100.0	0	100.0	0	100.0	0	0	50.0	0	50.0	0	100.0	0	100.0	100.0	0	0	100.0	0	3.0	100.0	2.5	0	0	50.0	50.0	0	0	0	6.0	6.666666666666667	5.0	1.9333333333333333	5	0	0	0	0	0	0	66.66666666666667	33.333333333333336	5.0	5.0	0	5.0	15.0	0	0	0	10.0	0	0	0	0	5.0	0	0	0	0	0	0	5.0	15.0	0	0	0	0	10.0	0	20.0	5.0	0	33.333333333333336	66.66666666666667	100.0	0.0	1.0	100.0	0	0
russian_clean_100.conllu	1	34	34.0	6.413793103448276	17.647058823529413	8.823529411764707	2.9411764705882355	0	2.9411764705882355	0	26.470588235294116	0	0	5.882352941176471	0	14.705882352941176	5.882352941176471	14.705882352941176	0.7241379310344828	100.0	0	100.0	0	60.0	40.0	0	33.333333333333336	0	66.66666666666667	0	0	0	0	0	0	0	0	0	5.0	100.0	2.6	0	20.0	20.0	40.0	20.0	0	0	6.0	6.8	16.0	2.892857142857143	16	1.0	1	100.0	0	33.333333333333336	66.66666666666667	66.66666666666667	33.333333333333336	0	2.9411764705882355	5.882352941176471	2.9411764705882355	17.647058823529413	0	0	0	8.823529411764707	2.9411764705882355	0	0	2.9411764705882355	0	2.9411764705882355	0	0	0	2.9411764705882355	5.882352941176471	5.882352941176471	5.882352941176471	0	0	0	5.882352941176471	8.823529411764707	0	14.705882352941176	2.9411764705882355	0	20.0	80.0	100.0	0.0	2.0	50.0	0	50.0
russian_clean_101.conllu	1	21	21.0	7.526315789473684	9.523809523809524	14.285714285714286	0	4.761904761904762	4.761904761904762	0	42.857142857142854	0	0	0	0	9.523809523809524	4.761904761904762	9.523809523809524	0.6842105263157895	100.0	0	100.0	0	50.0	0	50.0	100.0	0	0	0	100.0	0	100.0	100.0	0	0	100.0	0	2.0	100.0	3.5	0	0	0	50.0	50.0	0	0	5.0	10.5	9.0	2.111111111111111	9	1.0	1	100.0	0	0	0	100.0	0.0	0	0	4.761904761904762	0	9.523809523809524	0	0	4.761904761904762	14.285714285714286	4.761904761904762	0	0	4.761904761904762	0	0	0	0	0	0	4.761904761904762	19.047619047619047	4.761904761904762	4.761904761904762	0	0	0	9.523809523809524	0	9.523809523809524	4.761904761904762	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0